rank,word,frequency,log_frequency,zm_log_prediction,residual_log_freq_minus_zm,sr_x_log_rank,natural_raw_c_over_r_plus_c,natural_param_x_c_over_r_plus_c,reference_x_log_r_plus_c
13205,dowlas,2,0.69314718055994529,0.77652191197042697,-0.083374731410481684,0.94205241206327817,0.018204287896611729,0.057989738718797756,0.8747165561514979
13206,downs,2,0.69314718055994529,0.77639370886223702,-0.083246528302291734,0.94205953148613397,0.018202934502969722,0.057988434766614652,0.87473187731683744
13207,dozens,2,0.69314718055994529,0.77626551528492627,-0.08311833472498098,0.94206665036990522,0.018201581310548238,0.057987131008301177,0.87474719734317075
13208,drachmas,2,0.69314718055994529,0.77613733123707362,-0.082990150677128338,0.94207376871467308,0.018200228319302406,0.057985827443814121,0.87476251623066736
13209,draff,2,0.69314718055994529,0.77600915671726511,-0.082861976157319828,0.94208088652051969,0.018198875529187371,0.057984524073110257,0.87477783397949616
13210,dragg,2,0.69314718055994529,0.7758809917240832,-0.082733811164137916,0.94208800378752633,0.018197522940158282,0.057983220896146374,0.87479315058982676
13211,drained,2,0.69314718055994529,0.7757528362561068,-0.082605655696161517,0.94209512051577449,0.018196170552170311,0.05798191791287928,0.87480846606182849
13212,draweth,2,0.69314718055994529,0.7756246903119326,-0.08247750975198731,0.9421022367053461,0.018194818365178632,0.057980615123265786,0.8748237803956701
13213,dreads,2,0.69314718055994529,0.77549655389013594,-0.082349373330190656,0.9421093523563222,0.018193466379138448,0.057979312527262739,0.8748390935915209
13214,dressings,2,0.69314718055994529,0.77536842698930286,-0.082221246429357575,0.94211646746878486,0.018192114594004959,0.057978010124826972,0.87485440564955008
13215,drest,2,0.69314718055994529,0.77524030960801582,-0.082093129048070534,0.94212358204281521,0.01819076300973339,0.057976707915915332,0.87486971656992696
13216,drier,2,0.69314718055994529,0.77511220174486795,-0.08196502118492266,0.94213069607849476,0.018189411626278976,0.057975405900484715,0.87488502635282039
13217,drinkings,2,0.69314718055994529,0.7749841033984417,-0.081836922838496418,0.94213780957590509,0.01818806044359696,0.057974104078491975,0.87490033499839892
13218,driveth,2,0.69314718055994529,0.77485601456731956,-0.081708834007374276,0.9421449225351276,0.018186709461642608,0.057972802449894029,0.87491564250683229
13219,drizzled,2,0.69314718055994529,0.77472793525009109,-0.081580754690145807,0.94215203495624389,0.018185358680371192,0.057971501014647771,0.87493094887828859
13220,drollery,2,0.69314718055994529,0.77459986544534587,-0.081452684885400584,0.94215914683933488,0.018184008099737997,0.057970199772710132,0.87494625411293736
13221,dromios,2,0.69314718055994529,0.77447180515166636,-0.081324624591721073,0.94216625818448252,0.018182657719698327,0.057968898724038036,0.87496155821094723
13222,drouth,2,0.69314718055994529,0.77434375436764213,-0.081196573807696848,0.94217336899176785,0.018181307540207491,0.057967597868588433,0.87497686117248707
13223,drumming,2,0.69314718055994529,0.77421571309186277,-0.081068532531917481,0.94218047926127246,0.018179957561220823,0.057966297206318282,0.87499216299772553
13224,drunkenly,2,0.69314718055994529,0.77408768132291073,-0.080940500762965439,0.94218758899307742,0.018178607782693659,0.057964996737184554,0.87500746368683135
13225,dubb,2,0.69314718055994529,0.77395965905937913,-0.080812478499433849,0.94219469818726431,0.018177258204581354,0.057963696461144243,0.87502276323997352
13226,dubbed,2,0.69314718055994529,0.77383164629985757,-0.080684465739912281,0.94220180684391419,0.018175908826839275,0.057962396378154334,0.87503806165732023
13227,duchy,2,0.69314718055994529,0.77370364304293204,-0.080556462482986757,0.94220891496310832,0.018174559649422804,0.057961096488171847,0.87505335893904057
13228,ducking,2,0.69314718055994529,0.77357564928718858,-0.080428468727243296,0.94221602254492842,0.018173210672287332,0.057959796791153796,0.87506865508530307
13229,duellist,2,0.69314718055994529,0.77344766503122742,-0.08030048447128213,0.94222312958945542,0.018171861895388264,0.057958497287057223,0.8750839500962756
13230,duello,2,0.69314718055994529,0.77331969027362746,-0.080172509713682172,0.94223023609677026,0.018170513318681022,0.057957197975839168,0.87509924397212779
13231,dullard,2,0.69314718055994529,0.77319172501298539,-0.080044544453040101,0.94223734206695464,0.018169164942121042,0.057955898857456709,0.87511453671302686
13232,dulling,2,0.69314718055994529,0.77306376924789078,-0.079916588687945489,0.94224444750008951,0.018167816765663768,0.057954599931866906,0.87512982831914221
13233,dung,2,0.69314718055994529,0.7729358229769332,-0.079788642416987909,0.94225155239625591,0.018166468789264659,0.057953301199026849,0.87514511879064205
13234,dungeons,2,0.69314718055994529,0.77280788619870222,-0.079660705638756935,0.94225865675553533,0.018165121012879187,0.057952002658893637,0.87516040812769458
13235,dunghills,2,0.69314718055994529,0.77267995891179453,-0.079532778351849243,0.9422657605780087,0.018163773436462839,0.057950704311424385,0.87517569633046799
13236,dungy,2,0.69314718055994529,0.77255204111479614,-0.079404860554850853,0.94227286386375719,0.018162426059971114,0.057949406156576212,0.87519098339913093
13237,dutiful,2,0.69314718055994529,0.77242413280630018,-0.079276952246354893,0.94227996661286184,0.018161078883359529,0.057948108194306264,0.87520626933385148
13238,dwelt,2,0.69314718055994529,0.77229623398490688,-0.079149053424961591,0.94228706882540381,0.018159731906583602,0.057946810424571685,0.87522155413479763
13239,dwindle,2,0.69314718055994529,0.7721683446491987,-0.079021164089253415,0.94229417050146391,0.018158385129598876,0.057945512847329642,0.87523683780213779
13240,earlier,2,0.69314718055994529,0.77204046479777233,-0.078893284237827044,0.94230127164112354,0.018157038552360904,0.057944215462537314,0.87525212033604027
13241,eaters,2,0.69314718055994529,0.77191259442922444,-0.078765413869279155,0.94230837224446373,0.018155692174825249,0.057942918270151883,0.87526740173667283
13242,ebbing,2,0.69314718055994529,0.77178473354214816,-0.078637552982202874,0.94231547231156498,0.018154345996947492,0.057941621270130549,0.87528268200420356
13243,eche,2,0.69314718055994529,0.77165688213513306,-0.078509701575187774,0.94232257184250889,0.018153000018683224,0.057940324462430526,0.87529796113880054
13244,ecu,2,0.69314718055994529,0.77152904020677227,-0.078381859646826979,0.94232967083737595,0.018151654239988047,0.05793902784700905,0.87531323914063208
13245,eddy,2,0.69314718055994529,0.77140120775566601,-0.078254027195720721,0.94233676929624755,0.018150308660817578,0.057937731423823344,0.87532851600986572
13246,edged,2,0.69314718055994529,0.77127338478041096,-0.078126204220465678,0.94234386721920416,0.018148963281127455,0.057936435192830683,0.87534379174666965
13247,edgeless,2,0.69314718055994529,0.77114557127959671,-0.077998390719651423,0.94235096460632717,0.018147618100873314,0.057935139153988305,0.8753590663512113
13248,edicts,2,0.69314718055994529,0.77101776725181992,-0.077870586691874633,0.94235806145769707,0.018146273120010822,0.057933843307253513,0.87537433982365909
13249,edifice,2,0.69314718055994529,0.77088997269567727,-0.077742792135731986,0.94236515777339502,0.018144928338495639,0.057932547652583578,0.87538961216418043
13250,eels,2,0.69314718055994529,0.770762187609769,-0.077615007049823714,0.94237225355350163,0.018143583756283454,0.057931252189935806,0.87540488337294287
13251,effecting,2,0.69314718055994529,0.77063441199268112,-0.077487231432735837,0.94237934879809793,0.018142239373329965,0.057929956919267521,0.87542015345011492
13252,effectless,2,0.69314718055994529,0.77050664584302098,-0.07735946528307569,0.94238644350726486,0.018140895189590882,0.05792866184053605,0.87543542239586369
13253,effectually,2,0.69314718055994529,0.77037888915938169,-0.077231708599436399,0.94239353768108269,0.018139551205021923,0.057927366953698718,0.87545069021035704
13254,eftsoons,2,0.69314718055994529,0.77025114194035993,-0.077103961380414643,0.94240063131963281,0.01813820741957883,0.057926072258712893,0.87546595689376216
13255,eglantine,2,0.69314718055994529,0.77012340418455594,-0.076976223624610651,0.9424077244229957,0.018136863833217349,0.057924777755535943,0.87548122244624704
13256,eighty,2,0.69314718055994529,0.76999567589056639,-0.076848495330621103,0.94241481699125218,0.018135520445893241,0.057923483444125234,0.87549648686797943
13257,eisel,2,0.69314718055994529,0.76986795705698796,-0.076720776497042675,0.94242190902448308,0.018134177257562289,0.057922189324438163,0.87551175015912652
13258,elbe,2,0.69314718055994529,0.76974024768242089,-0.0765930671224756,0.94242900052276868,0.018132834268180274,0.057920895396432137,0.87552701231985564
13259,elegies,2,0.69314718055994529,0.76961254776546539,-0.076465367205520107,0.94243609148619034,0.018131491477702998,0.057919601660064567,0.87554227335033408
13260,embarked,2,0.69314718055994529,0.76948485730471816,-0.076337676744772875,0.94244318191482801,0.018130148886086279,0.057918308115292888,0.87555753325072994
13261,embassies,2,0.69314718055994529,0.76935717629878297,-0.076209995738837688,0.94245027180876295,0.018128806493285944,0.057917014762074538,0.87557279202120997
13262,embers,2,0.69314718055994529,0.76922950474625296,-0.07608232418630767,0.94245736116807544,0.018127464299257837,0.057915721600366968,0.87558804966194193
13263,emblem,2,0.69314718055994529,0.769101842645739,-0.075954662085793712,0.94246444999284629,0.018126122303957805,0.057914428630127648,0.87560330617309245
13264,emboldened,2,0.69314718055994529,0.76897418999582712,-0.075827009435881831,0.942471538283156,0.018124780507341721,0.057913135851314065,0.87561856155482942
13265,embroidered,2,0.69314718055994529,0.76884654679513176,-0.075699366235186472,0.94247862603908528,0.01812343890936546,0.057911843263883697,0.87563381580731992
13266,emphasis,2,0.69314718055994529,0.76871891304224604,-0.075571732482300757,0.94248571326071462,0.018122097509984923,0.05791055086779405,0.87564906893073069
13267,employments,2,0.69314718055994529,0.76859128873577731,-0.075444108175832025,0.94249279994812452,0.018120756309156008,0.057909258663002658,0.87566432092522906
13268,emptied,2,0.69314718055994529,0.76846367387432224,-0.075316493314376953,0.94249988610139546,0.018119415306834641,0.057907966649467027,0.87567957179098255
13269,emptier,2,0.69314718055994529,0.76833606845648461,-0.075188887896539325,0.94250697172060816,0.018118074502976748,0.057906674827144719,0.8756948215281577
13270,empties,2,0.69314718055994529,0.76820847248086466,-0.075061291920919371,0.94251405680584299,0.018116733897538279,0.057905383195993275,0.8757100701369217
13271,emulate,2,0.69314718055994529,0.76808088594606971,-0.074933705386124427,0.94252114135718035,0.018115393490475196,0.057904091755970277,0.87572531761744188
13272,enacts,2,0.69314718055994529,0.76795330885070001,-0.074806128290754725,0.94252822537470105,0.01811405328174346,0.057902800507033288,0.87574056396988464
13273,enamelled,2,0.69314718055994529,0.76782574119335933,-0.074678560633414048,0.9425353088584848,0.018112713271299066,0.05790150944913991,0.87575580919441687
13274,enamoured,2,0.69314718055994529,0.76769818297265502,-0.074551002412709733,0.94254239180861277,0.018111373459098003,0.057900218582247746,0.87577105329120575
13275,encaged,2,0.69314718055994529,0.76757063418718374,-0.074423453627238456,0.94254947422516522,0.018110033845096289,0.057898927906314415,0.87578629626041826
13276,encamped,2,0.69314718055994529,0.76744309483555284,-0.074295914275607555,0.9425565561082222,0.018108694429249943,0.057897637421297554,0.87580153810222083
13277,enchantment,2,0.69314718055994529,0.76731556491637321,-0.074168384356427919,0.94256363745786431,0.018107355211515002,0.057896347127154787,0.87581677881678033
13278,enchants,2,0.69314718055994529,0.76718804442823796,-0.074040863868292672,0.94257071827417183,0.018106016191847516,0.057895057023843788,0.87583201840426361
13279,enclose,2,0.69314718055994529,0.76706053336976154,-0.073913352809816257,0.94257779855722512,0.018104677370203551,0.057893767111322214,0.87584725686483733
13280,encloses,2,0.69314718055994529,0.76693303173954774,-0.073785851179602457,0.94258487830710447,0.018103338746539178,0.057892477389547746,0.87586249419866791
13281,encompass,2,0.69314718055994529,0.76680553953619679,-0.073658358976251503,0.94259195752389024,0.018102000320810486,0.057891187858478077,0.87587773040592232
13282,encount,2,0.69314718055994529,0.76667805675832312,-0.073530876198377837,0.94259903620766261,0.01810066209297358,0.057889898518070922,0.87589296548676687
13283,encouragement,2,0.69314718055994529,0.76655058340452698,-0.073403402844581689,0.94260611435850195,0.018099324062984572,0.05788860936828398,0.875908199441368
13284,endamage,2,0.69314718055994529,0.76642311947341923,-0.073275938913473948,0.94261319197648852,0.018097986230799588,0.057887320409075002,0.87592343226989255
13285,endanger,2,0.69314718055994529,0.76629566496360724,-0.073148484403661951,0.94262026906170227,0.018096648596374772,0.057886031640401715,0.87593866397250653
13286,endear,2,0.69314718055994529,0.76616821987369121,-0.073021039313745928,0.94262734561422357,0.018095311159666276,0.057884743062221883,0.87595389454937722
13287,endings,2,0.69314718055994529,0.76604078420228561,-0.072893603642340321,0.94263442163413291,0.018093973920630266,0.057883454674493268,0.87596912400066995
13288,endue,2,0.69314718055994529,0.76591335794799775,-0.072766177388052466,0.94264149712150991,0.018092636879222922,0.05788216647717366,0.87598435232655192
13289,endued,2,0.69314718055994529,0.76578594110943499,-0.0726387605494897,0.94264857207643504,0.018091300035400437,0.057880878470220845,0.87599957952718854
13290,enforces,2,0.69314718055994529,0.7656585336852082,-0.072511353125262912,0.94265564649898859,0.018089963389119015,0.057879590653592619,0.87601480560274703
13291,engend,2,0.69314718055994529,0.76553113567392117,-0.072383955113975884,0.94266272038925025,0.018088626940334876,0.057878303027246822,0.87603003055339312
13292,englutted,2,0.69314718055994529,0.76540374707418479,-0.072256566514239506,0.9426697937473002,0.018087290689004248,0.057877015591141258,0.87604525437929337
13293,engraffed,2,0.69314718055994529,0.76527636788460995,-0.072129187324664668,0.94267686657321903,0.01808595463508338,0.057875728345233787,0.87606047708061363
13294,engrafted,2,0.69314718055994529,0.76514899810380754,-0.072001817543862257,0.94268393886708624,0.018084618778528523,0.057874441289482263,0.87607569865752022
13295,engraved,2,0.69314718055994529,0.76502163773038845,-0.071874457170443162,0.94269101062898186,0.01808328311929595,0.057873154423844546,0.87609091911017867
13296,engross,2,0.69314718055994529,0.76489428676295645,-0.071747106203011168,0.94269808185898629,0.018081947657341942,0.057871867748278516,0.87610613843875607
